,user_id,session_id,timestamp,page_name,event_type,product_id
7920,U151,470dbede,2024-05-01 13:03:00,checkout,click,Unknown
7921,U151,470dbede,2024-05-01 13:10:00,purchase,click,Unknown
7922,U151,06c26db9,2024-05-01 15:46:00,homepage,click,Unknown
7923,U151,06c26db9,2024-05-01 15:51:00,product_page,scroll,P184
7924,U151,06c26db9,2024-05-01 15:48:00,cart,click,P146
7925,U151,06c26db9,2024-05-01 15:55:00,checkout,click,Unknown
7926,U151,f0b27b56,2024-05-01 13:36:00,homepage,click,Unknown
7927,U151,f0b27b56,2024-05-01 13:41:00,product_page,page_view,P133
7928,U151,f0b27b56,2024-05-01 13:46:00,cart,scroll,P163
7929,U151,f0b27b56,2024-05-01 13:45:00,checkout,page_view,Unknown
7930,U151,291b4181,2024-05-01 15:58:00,homepage,click,Unknown
7931,U151,291b4181,2024-05-01 16:02:00,product_page,click,P141
7932,U151,291b4181,2024-05-01 16:08:00,cart,page_view,P175
7933,U151,291b4181,2024-05-01 16:10:00,checkout,page_view,Unknown
7934,U151,291b4181,2024-05-01 16:02:00,purchase,scroll,Unknown
7935,U151,6a5f8198,2024-05-03 17:36:00,homepage,page_view,Unknown
7936,U151,6a5f8198,2024-05-03 17:38:00,product_page,scroll,P184
7937,U151,6a5f8198,2024-05-03 17:38:00,cart,scroll,P130
7938,U151,a8c04b62,2024-05-03 10:28:00,homepage,page_view,Unknown
7939,U151,a8c04b62,2024-05-03 10:31:00,product_page,click,P150
7940,U151,a8c04b62,2024-05-03 10:36:00,cart,scroll,P115
7941,U151,a8c04b62,2024-05-03 10:31:00,checkout,page_view,Unknown
7942,U151,a8c04b62,2024-05-03 10:36:00,purchase,click,Unknown
7943,U151,e0bdc87d,2024-05-02 11:55:00,homepage,page_view,Unknown
7944,U151,e0bdc87d,2024-05-02 12:00:00,product_page,scroll,P127
7945,U151,e0bdc87d,2024-05-02 11:57:00,cart,click,P134
7946,U151,e0bdc87d,2024-05-02 12:07:00,checkout,scroll,Unknown
7947,U151,7f1e6763,2024-05-02 21:06:00,homepage,page_view,Unknown
7948,U151,7f1e6763,2024-05-02 21:11:00,product_page,scroll,P129
7949,U152,7667c73f,2024-05-01 18:18:00,homepage,page_view,Unknown
7950,U152,7667c73f,2024-05-01 18:21:00,product_page,scroll,P158
7951,U152,7667c73f,2024-05-01 18:22:00,cart,page_view,P180
7952,U152,7667c73f,2024-05-01 18:21:00,checkout,scroll,Unknown
7953,U152,7667c73f,2024-05-01 18:38:00,purchase,scroll,Unknown
7954,U152,1b4c979f,2024-05-01 18:26:00,homepage,click,Unknown
7955,U152,1b4c979f,2024-05-01 18:27:00,product_page,page_view,P161
7956,U152,1b4c979f,2024-05-01 18:34:00,cart,scroll,P160
7957,U152,1b4c979f,2024-05-01 18:41:00,checkout,scroll,Unknown
7958,U152,47ff824a,2024-05-03 17:54:00,homepage,page_view,Unknown
7959,U152,47ff824a,2024-05-03 17:59:00,product_page,scroll,P103
7960,U152,47ff824a,2024-05-03 18:00:00,cart,click,P197
7961,U152,47ff824a,2024-05-03 18:00:00,checkout,click,Unknown
7962,U152,47ff824a,2024-05-03 18:02:00,purchase,click,Unknown
7963,U152,f18776d3,2024-05-03 13:22:00,homepage,click,Unknown
7964,U152,f18776d3,2024-05-03 13:27:00,product_page,scroll,P173
7965,U152,f18776d3,2024-05-03 13:32:00,cart,click,P111
7966,U152,f18776d3,2024-05-03 13:25:00,checkout,page_view,Unknown
7967,U152,f18776d3,2024-05-03 13:34:00,purchase,scroll,Unknown
7968,U152,6f54fa34,2024-05-01 14:00:00,homepage,click,Unknown
7969,U152,6f54fa34,2024-05-01 14:04:00,product_page,page_view,P170
7970,U152,a0ff1710,2024-05-03 21:03:00,homepage,page_view,Unknown
7971,U152,a0ff1710,2024-05-03 21:05:00,product_page,click,P130
7972,U152,bd0b52cb,2024-05-03 13:18:00,homepage,click,Unknown
7973,U152,bd0b52cb,2024-05-03 13:22:00,product_page,click,P148
7974,U152,bd0b52cb,2024-05-03 13:28:00,cart,scroll,P175
7975,U152,bd0b52cb,2024-05-03 13:30:00,checkout,page_view,Unknown
7976,U152,24dba160,2024-05-03 11:16:00,homepage,click,Unknown
7977,U152,24dba160,2024-05-03 11:18:00,product_page,page_view,P120
7978,U152,24dba160,2024-05-03 11:18:00,cart,scroll,P124
7979,U152,24dba160,2024-05-03 11:22:00,checkout,page_view,Unknown
7980,U152,24dba160,2024-05-03 11:32:00,purchase,page_view,Unknown
7981,U152,e2f87e67,2024-05-01 15:13:00,homepage,click,Unknown
7982,U152,e2f87e67,2024-05-01 15:14:00,product_page,scroll,P146
7983,U152,e2f87e67,2024-05-01 15:23:00,cart,scroll,P103
7984,U152,e2f87e67,2024-05-01 15:22:00,checkout,click,Unknown
7985,U152,cc3a4217,2024-05-03 08:18:00,homepage,page_view,Unknown
7986,U152,cc3a4217,2024-05-03 08:19:00,product_page,page_view,P134
7987,U152,cc3a4217,2024-05-03 08:24:00,cart,page_view,P141
7988,U152,cc3a4217,2024-05-03 08:21:00,checkout,page_view,Unknown
7989,U152,898f51ad,2024-05-01 15:27:00,homepage,page_view,Unknown
7990,U152,898f51ad,2024-05-01 15:30:00,product_page,scroll,P157
7991,U152,d59824ec,2024-05-03 19:24:00,homepage,click,Unknown
7992,U152,d59824ec,2024-05-03 19:25:00,product_page,click,P124
7993,U152,4014e35b,2024-05-01 20:33:00,homepage,click,Unknown
7994,U152,4014e35b,2024-05-01 20:38:00,product_page,click,P117
7995,U152,0b78a439,2024-05-02 12:18:00,homepage,page_view,Unknown
7996,U152,0b78a439,2024-05-02 12:19:00,product_page,page_view,P160
7997,U152,0fa16ec6,2024-05-03 09:31:00,homepage,click,Unknown
7998,U152,0fa16ec6,2024-05-03 09:33:00,product_page,page_view,P186
7999,U152,994f96ac,2024-05-01 16:58:00,homepage,click,Unknown
8000,U152,994f96ac,2024-05-01 17:01:00,product_page,page_view,P105
8001,U152,1223dab6,2024-05-03 13:34:00,homepage,click,Unknown
8002,U152,1223dab6,2024-05-03 13:38:00,product_page,scroll,P189
8003,U153,65807c61,2024-05-01 12:49:00,homepage,page_view,Unknown
8004,U153,65807c61,2024-05-01 12:51:00,product_page,page_view,P119
8005,U153,65807c61,2024-05-01 12:59:00,cart,click,P100
8006,U153,65807c61,2024-05-01 12:58:00,checkout,click,Unknown
8007,U153,a912dcfc,2024-05-03 21:18:00,homepage,click,Unknown
8008,U153,a912dcfc,2024-05-03 21:21:00,product_page,click,P190
8009,U153,22ae85b2,2024-05-03 16:37:00,homepage,click,Unknown
8010,U153,22ae85b2,2024-05-03 16:38:00,product_page,scroll,P172
8011,U153,22ae85b2,2024-05-03 16:43:00,cart,click,P115
8012,U153,22ae85b2,2024-05-03 16:49:00,checkout,page_view,Unknown
8013,U153,480efc5e,2024-05-03 12:19:00,homepage,scroll,Unknown
8014,U153,480efc5e,2024-05-03 12:22:00,product_page,page_view,P117
8015,U153,18178132,2024-05-01 21:58:00,homepage,scroll,Unknown
8016,U153,18178132,2024-05-01 22:03:00,product_page,scroll,P165
8017,U153,18178132,2024-05-01 22:06:00,cart,click,P176
8018,U153,18178132,2024-05-01 22:04:00,checkout,scroll,Unknown
8019,U153,18178132,2024-05-01 22:18:00,purchase,page_view,Unknown
8020,U153,a49ad8bb,2024-05-01 22:07:00,homepage,scroll,Unknown
8021,U153,a49ad8bb,2024-05-01 22:10:00,product_page,page_view,P144
8022,U153,a49ad8bb,2024-05-01 22:13:00,cart,click,P135
8023,U153,3c60afae,2024-05-02 09:54:00,homepage,click,Unknown
8024,U153,3c60afae,2024-05-02 09:58:00,product_page,page_view,P137
8025,U153,3c60afae,2024-05-02 10:02:00,cart,page_view,P137
8026,U153,3c60afae,2024-05-02 10:09:00,checkout,scroll,Unknown
8027,U153,3c60afae,2024-05-02 10:06:00,purchase,scroll,Unknown
8028,U153,f36befa2,2024-05-01 16:57:00,homepage,scroll,Unknown
8029,U153,f36befa2,2024-05-01 17:01:00,product_page,click,P140
8030,U153,fd70a21e,2024-05-01 13:29:00,homepage,click,Unknown
8031,U153,fd70a21e,2024-05-01 13:34:00,product_page,page_view,P129
8032,U153,fd70a21e,2024-05-01 13:37:00,cart,scroll,P132
8033,U153,fd70a21e,2024-05-01 13:44:00,checkout,page_view,Unknown
8034,U153,fd70a21e,2024-05-01 13:45:00,purchase,scroll,Unknown
8035,U153,e42ed603,2024-05-02 10:39:00,homepage,scroll,Unknown
8036,U153,e42ed603,2024-05-02 10:43:00,product_page,click,P163
8037,U153,e42ed603,2024-05-02 10:47:00,cart,scroll,P178
8038,U153,e42ed603,2024-05-02 10:54:00,checkout,scroll,Unknown
8039,U153,e42ed603,2024-05-02 10:59:00,purchase,scroll,Unknown
8040,U153,202cc054,2024-05-01 21:42:00,homepage,page_view,Unknown
8041,U153,202cc054,2024-05-01 21:44:00,product_page,click,P100
8042,U154,ad965caf,2024-05-03 09:28:00,homepage,page_view,Unknown
8043,U154,ad965caf,2024-05-03 09:29:00,product_page,page_view,P132
8044,U154,ad965caf,2024-05-03 09:30:00,cart,page_view,P122
8045,U154,ad965caf,2024-05-03 09:31:00,checkout,scroll,Unknown
8046,U154,ad965caf,2024-05-03 09:48:00,purchase,page_view,Unknown
8047,U154,3e058932,2024-05-03 08:29:00,homepage,page_view,Unknown
8048,U154,3e058932,2024-05-03 08:31:00,product_page,click,P145
8049,U154,3e058932,2024-05-03 08:37:00,cart,scroll,P118
8050,U154,3e058932,2024-05-03 08:38:00,checkout,page_view,Unknown
8051,U154,56eacd19,2024-05-02 14:36:00,homepage,page_view,Unknown
8052,U154,56eacd19,2024-05-02 14:37:00,product_page,click,P163
8053,U154,aa5aa0bd,2024-05-03 20:01:00,homepage,click,Unknown
8054,U154,aa5aa0bd,2024-05-03 20:02:00,product_page,scroll,P173
8055,U154,aa5aa0bd,2024-05-03 20:07:00,cart,page_view,P191
8056,U154,aa5aa0bd,2024-05-03 20:07:00,checkout,click,Unknown
8057,U154,f99f68c0,2024-05-03 20:08:00,homepage,click,Unknown
8058,U154,f99f68c0,2024-05-03 20:12:00,product_page,page_view,P193
8059,U154,f99f68c0,2024-05-03 20:16:00,cart,page_view,P188
8060,U154,3a8f1e1d,2024-05-01 20:06:00,homepage,click,Unknown
8061,U154,3a8f1e1d,2024-05-01 20:11:00,product_page,scroll,P150
8062,U154,3a8f1e1d,2024-05-01 20:10:00,cart,scroll,P135
8063,U154,3a8f1e1d,2024-05-01 20:15:00,checkout,click,Unknown
8064,U154,3a8f1e1d,2024-05-01 20:26:00,purchase,page_view,Unknown
8065,U154,2b3d6e69,2024-05-02 08:52:00,homepage,page_view,Unknown
8066,U154,2b3d6e69,2024-05-02 08:55:00,product_page,scroll,P186
8067,U154,2c82e469,2024-05-01 14:06:00,homepage,page_view,Unknown
8068,U154,2c82e469,2024-05-01 14:07:00,product_page,page_view,P187
8069,U154,2c82e469,2024-05-01 14:08:00,cart,click,P182
8070,U154,b0583e44,2024-05-01 17:14:00,homepage,click,Unknown
8071,U154,b0583e44,2024-05-01 17:17:00,product_page,click,P113
8072,U154,b0583e44,2024-05-01 17:18:00,cart,scroll,P145
8073,U154,705fcdf9,2024-05-03 14:01:00,homepage,click,Unknown
8074,U154,705fcdf9,2024-05-03 14:04:00,product_page,page_view,P193
8075,U154,705fcdf9,2024-05-03 14:09:00,cart,page_view,P198
8076,U154,464a340d,2024-05-03 18:54:00,homepage,page_view,Unknown
8077,U154,464a340d,2024-05-03 18:56:00,product_page,page_view,P165
8078,U154,464a340d,2024-05-03 18:58:00,cart,page_view,P185
8079,U154,ca9136a8,2024-05-01 18:44:00,homepage,scroll,Unknown
8080,U154,ca9136a8,2024-05-01 18:45:00,product_page,click,P189
8081,U154,ca9136a8,2024-05-01 18:52:00,cart,scroll,P110
8082,U154,ca9136a8,2024-05-01 18:59:00,checkout,click,Unknown
8083,U154,ca9136a8,2024-05-01 19:00:00,purchase,page_view,Unknown
8084,U154,d8d32823,2024-05-03 13:43:00,homepage,page_view,Unknown
8085,U154,d8d32823,2024-05-03 13:45:00,product_page,click,P138
8086,U154,d8d32823,2024-05-03 13:53:00,cart,scroll,P162
8087,U154,a43aae8e,2024-05-02 15:55:00,homepage,scroll,Unknown
8088,U154,a43aae8e,2024-05-02 15:58:00,product_page,click,P119
8089,U154,a43aae8e,2024-05-02 16:05:00,cart,page_view,P107
8090,U154,9d3dd3fb,2024-05-02 22:19:00,homepage,page_view,Unknown
8091,U154,9d3dd3fb,2024-05-02 22:22:00,product_page,scroll,P178
8092,U154,f1a21c79,2024-05-03 12:56:00,homepage,click,Unknown
8093,U154,f1a21c79,2024-05-03 12:57:00,product_page,click,P164
8094,U154,f1a21c79,2024-05-03 13:04:00,cart,page_view,P189
8095,U154,ad8f1f88,2024-05-02 12:58:00,homepage,page_view,Unknown
8096,U154,ad8f1f88,2024-05-02 13:00:00,product_page,scroll,P111
8097,U154,ad8f1f88,2024-05-02 13:04:00,cart,page_view,P112
8098,U154,e9e671f9,2024-05-01 22:54:00,homepage,scroll,Unknown
8099,U154,e9e671f9,2024-05-01 22:58:00,product_page,click,P129
8100,U154,e9e671f9,2024-05-01 23:00:00,cart,page_view,P189
8101,U154,234925eb,2024-05-01 14:32:00,homepage,click,Unknown
8102,U154,234925eb,2024-05-01 14:36:00,product_page,page_view,P118
8103,U154,234925eb,2024-05-01 14:36:00,cart,scroll,P101
8104,U154,234925eb,2024-05-01 14:38:00,checkout,click,Unknown
8105,U154,234925eb,2024-05-01 14:40:00,purchase,scroll,Unknown
8106,U155,09526b20,2024-05-02 13:05:00,homepage,page_view,Unknown
8107,U155,09526b20,2024-05-02 13:09:00,product_page,scroll,P138
8108,U155,09526b20,2024-05-02 13:13:00,cart,page_view,P193
8109,U155,09526b20,2024-05-02 13:14:00,checkout,click,Unknown
8110,U155,ee65db20,2024-05-03 15:44:00,homepage,click,Unknown
8111,U155,ee65db20,2024-05-03 15:49:00,product_page,page_view,P146
8112,U155,ee65db20,2024-05-03 15:50:00,cart,page_view,P122
8113,U155,b840c9ab,2024-05-03 12:22:00,homepage,page_view,Unknown
8114,U155,b840c9ab,2024-05-03 12:23:00,product_page,scroll,P148
8115,U155,b840c9ab,2024-05-03 12:24:00,cart,page_view,P107
8116,U155,0cd6035c,2024-05-02 22:38:00,homepage,click,Unknown
8117,U155,0cd6035c,2024-05-02 22:39:00,product_page,scroll,P162
8118,U155,ea9f6052,2024-05-03 20:42:00,homepage,scroll,Unknown
8119,U155,ea9f6052,2024-05-03 20:47:00,product_page,scroll,P186
8120,U155,dab0b8ca,2024-05-02 19:15:00,homepage,page_view,Unknown
8121,U155,dab0b8ca,2024-05-02 19:18:00,product_page,page_view,P113
8122,U155,dab0b8ca,2024-05-02 19:25:00,cart,click,P131
8123,U155,dab0b8ca,2024-05-02 19:21:00,checkout,page_view,Unknown
8124,U155,23753afd,2024-05-03 14:04:00,homepage,scroll,Unknown
8125,U155,23753afd,2024-05-03 14:08:00,product_page,scroll,P168
8126,U155,e1f65fd1,2024-05-03 12:21:00,homepage,scroll,Unknown
8127,U155,e1f65fd1,2024-05-03 12:22:00,product_page,scroll,P176
8128,U155,e1f65fd1,2024-05-03 12:23:00,cart,click,P197
8129,U155,e1f65fd1,2024-05-03 12:33:00,checkout,scroll,Unknown
8130,U155,e1f65fd1,2024-05-03 12:41:00,purchase,scroll,Unknown
8131,U155,dee00b0e,2024-05-03 18:23:00,homepage,scroll,Unknown
8132,U155,dee00b0e,2024-05-03 18:24:00,product_page,page_view,P112
8133,U155,dee00b0e,2024-05-03 18:33:00,cart,scroll,P134
8134,U155,2844796e,2024-05-02 10:42:00,homepage,page_view,Unknown
8135,U155,2844796e,2024-05-02 10:46:00,product_page,page_view,P198
8136,U155,7f39933c,2024-05-03 09:48:00,homepage,scroll,Unknown
8137,U155,7f39933c,2024-05-03 09:51:00,product_page,page_view,P138
8138,U155,7f39933c,2024-05-03 09:54:00,cart,scroll,P164
8139,U156,8f951a28,2024-05-02 19:52:00,homepage,click,Unknown
8140,U156,8f951a28,2024-05-02 19:54:00,product_page,click,P107
8141,U156,8f951a28,2024-05-02 20:00:00,cart,page_view,P196
8142,U156,8f951a28,2024-05-02 19:58:00,checkout,scroll,Unknown
8143,U156,66b45d39,2024-05-02 08:32:00,homepage,click,Unknown
8144,U156,66b45d39,2024-05-02 08:34:00,product_page,page_view,P149
8145,U156,66b45d39,2024-05-02 08:36:00,cart,click,P133
8146,U156,ffed6ffb,2024-05-01 19:53:00,homepage,click,Unknown
8147,U156,ffed6ffb,2024-05-01 19:55:00,product_page,scroll,P191
8148,U156,ffed6ffb,2024-05-01 19:57:00,cart,scroll,P190
8149,U156,ffed6ffb,2024-05-01 20:08:00,checkout,click,Unknown
8150,U156,47309dfe,2024-05-02 14:23:00,homepage,page_view,Unknown
8151,U156,47309dfe,2024-05-02 14:25:00,product_page,click,P148
8152,U156,bedc2ea3,2024-05-02 14:13:00,homepage,click,Unknown
8153,U156,bedc2ea3,2024-05-02 14:17:00,product_page,page_view,P134
8154,U156,bedc2ea3,2024-05-02 14:23:00,cart,click,P107
8155,U156,c1d01699,2024-05-02 22:50:00,homepage,page_view,Unknown
8156,U156,c1d01699,2024-05-02 22:52:00,product_page,click,P181
8157,U156,c1d01699,2024-05-02 22:52:00,cart,page_view,P131
8158,U156,c1d01699,2024-05-02 23:05:00,checkout,scroll,Unknown
8159,U156,c1d01699,2024-05-02 23:02:00,purchase,page_view,Unknown
8160,U156,c399189b,2024-05-02 19:03:00,homepage,page_view,Unknown
8161,U156,c399189b,2024-05-02 19:08:00,product_page,click,P144
8162,U156,c399189b,2024-05-02 19:13:00,cart,scroll,P133
8163,U156,c399189b,2024-05-02 19:18:00,checkout,click,Unknown
8164,U156,2f647cbc,2024-05-03 15:18:00,homepage,scroll,Unknown
8165,U156,2f647cbc,2024-05-03 15:23:00,product_page,page_view,P174
8166,U156,2f647cbc,2024-05-03 15:24:00,cart,click,P174
8167,U156,2f647cbc,2024-05-03 15:21:00,checkout,page_view,Unknown
8168,U156,2f647cbc,2024-05-03 15:38:00,purchase,click,Unknown
8169,U156,cdfa39ea,2024-05-02 08:47:00,homepage,scroll,Unknown
8170,U156,cdfa39ea,2024-05-02 08:52:00,product_page,click,P120
8171,U156,cdfa39ea,2024-05-02 08:53:00,cart,page_view,P192
8172,U156,38cb6be1,2024-05-02 10:24:00,homepage,click,Unknown
8173,U156,38cb6be1,2024-05-02 10:28:00,product_page,page_view,P155
8174,U156,c13b3ff7,2024-05-03 16:15:00,homepage,page_view,Unknown
8175,U156,c13b3ff7,2024-05-03 16:16:00,product_page,page_view,P167
8176,U156,c13b3ff7,2024-05-03 16:17:00,cart,page_view,P136
8177,U156,c13b3ff7,2024-05-03 16:18:00,checkout,scroll,Unknown
8178,U156,f49bd5ab,2024-05-02 20:50:00,homepage,scroll,Unknown
8179,U156,f49bd5ab,2024-05-02 20:52:00,product_page,click,P194
8180,U156,d521455a,2024-05-02 09:26:00,homepage,scroll,Unknown
8181,U156,d521455a,2024-05-02 09:30:00,product_page,click,P170
8182,U156,d521455a,2024-05-02 09:28:00,cart,click,P173
8183,U156,d521455a,2024-05-02 09:29:00,checkout,click,Unknown
8184,U156,aee579e6,2024-05-03 18:06:00,homepage,scroll,Unknown
8185,U156,aee579e6,2024-05-03 18:08:00,product_page,scroll,P132
8186,U156,aee579e6,2024-05-03 18:14:00,cart,scroll,P157
8187,U156,aee579e6,2024-05-03 18:12:00,checkout,click,Unknown
8188,U156,aee579e6,2024-05-03 18:22:00,purchase,page_view,Unknown
8189,U156,399e44dc,2024-05-02 10:33:00,homepage,scroll,Unknown
8190,U156,399e44dc,2024-05-02 10:34:00,product_page,click,P108
8191,U156,e7e61dbb,2024-05-03 21:18:00,homepage,page_view,Unknown
8192,U156,e7e61dbb,2024-05-03 21:19:00,product_page,click,P194
8193,U156,e7e61dbb,2024-05-03 21:22:00,cart,scroll,P168
8194,U156,d954e8ed,2024-05-03 10:09:00,homepage,click,Unknown
8195,U156,d954e8ed,2024-05-03 10:10:00,product_page,page_view,P136
8196,U156,d954e8ed,2024-05-03 10:17:00,cart,page_view,P123
8197,U156,d954e8ed,2024-05-03 10:15:00,checkout,click,Unknown
8198,U156,85ed23bc,2024-05-03 17:41:00,homepage,scroll,Unknown
8199,U156,85ed23bc,2024-05-03 17:45:00,product_page,click,P140
8200,U156,85ed23bc,2024-05-03 17:45:00,cart,scroll,P180
8201,U156,da98a56e,2024-05-03 20:43:00,homepage,page_view,Unknown
8202,U156,da98a56e,2024-05-03 20:44:00,product_page,click,P106
8203,U157,e8b0aceb,2024-05-02 14:07:00,homepage,page_view,Unknown
8204,U157,e8b0aceb,2024-05-02 14:09:00,product_page,page_view,P120
8205,U157,e8b0aceb,2024-05-02 14:15:00,cart,page_view,P163
8206,U157,e8b0aceb,2024-05-02 14:16:00,checkout,page_view,Unknown
8207,U157,14062c1b,2024-05-03 09:14:00,homepage,click,Unknown
8208,U157,14062c1b,2024-05-03 09:17:00,product_page,click,P127
8209,U157,2971df82,2024-05-03 11:00:00,homepage,click,Unknown
8210,U157,2971df82,2024-05-03 11:01:00,product_page,click,P112
8211,U157,2971df82,2024-05-03 11:06:00,cart,page_view,P108
8212,U157,2971df82,2024-05-03 11:09:00,checkout,click,Unknown
8213,U157,1f2942c3,2024-05-01 08:32:00,homepage,page_view,Unknown
8214,U157,1f2942c3,2024-05-01 08:36:00,product_page,scroll,P152
8215,U157,1f2942c3,2024-05-01 08:38:00,cart,scroll,P169
8216,U157,31ac3e6c,2024-05-01 13:27:00,homepage,page_view,Unknown
8217,U157,31ac3e6c,2024-05-01 13:28:00,product_page,click,P139
8218,U157,31ac3e6c,2024-05-01 13:37:00,cart,scroll,P191
8219,U157,31ac3e6c,2024-05-01 13:42:00,checkout,click,Unknown
8220,U157,31ac3e6c,2024-05-01 13:39:00,purchase,scroll,Unknown
8221,U157,6bc09ab1,2024-05-03 13:40:00,homepage,page_view,Unknown
8222,U157,6bc09ab1,2024-05-03 13:42:00,product_page,scroll,P104
8223,U157,6bc09ab1,2024-05-03 13:44:00,cart,page_view,P106
8224,U157,8d754195,2024-05-02 13:04:00,homepage,scroll,Unknown
8225,U157,8d754195,2024-05-02 13:08:00,product_page,scroll,P130
8226,U157,b75db68a,2024-05-01 22:05:00,homepage,page_view,Unknown
8227,U157,b75db68a,2024-05-01 22:10:00,product_page,click,P193
8228,U157,03138f39,2024-05-03 21:47:00,homepage,scroll,Unknown
8229,U157,03138f39,2024-05-03 21:50:00,product_page,page_view,P174
8230,U157,03138f39,2024-05-03 21:53:00,cart,click,P105
8231,U157,90af6967,2024-05-02 12:19:00,homepage,click,Unknown
8232,U157,90af6967,2024-05-02 12:23:00,product_page,click,P189
8233,U157,90af6967,2024-05-02 12:25:00,cart,scroll,P105
8234,U158,d0b88f73,2024-05-01 09:35:00,homepage,click,Unknown
8235,U158,d0b88f73,2024-05-01 09:40:00,product_page,scroll,P147
8236,U158,2a282aa1,2024-05-01 13:13:00,homepage,scroll,Unknown
8237,U158,2a282aa1,2024-05-01 13:17:00,product_page,page_view,P128
8238,U158,2a282aa1,2024-05-01 13:19:00,cart,scroll,P140
8239,U158,2a282aa1,2024-05-01 13:19:00,checkout,scroll,Unknown
8240,U158,2a282aa1,2024-05-01 13:25:00,purchase,click,Unknown
8241,U158,8fdac596,2024-05-03 12:58:00,homepage,scroll,Unknown
8242,U158,8fdac596,2024-05-03 12:59:00,product_page,page_view,P122
8243,U158,3eba23fb,2024-05-01 16:25:00,homepage,click,Unknown
8244,U158,3eba23fb,2024-05-01 16:28:00,product_page,page_view,P111
8245,U158,3eba23fb,2024-05-01 16:33:00,cart,scroll,P162
8246,U158,3eba23fb,2024-05-01 16:28:00,checkout,click,Unknown
8247,U158,e94ce68d,2024-05-01 14:29:00,homepage,scroll,Unknown
8248,U158,e94ce68d,2024-05-01 14:31:00,product_page,page_view,P159
8249,U158,e94ce68d,2024-05-01 14:39:00,cart,page_view,P181
8250,U158,e94ce68d,2024-05-01 14:32:00,checkout,click,Unknown
8251,U158,e94ce68d,2024-05-01 14:45:00,purchase,page_view,Unknown
8252,U158,7a4ad085,2024-05-03 16:56:00,homepage,scroll,Unknown
8253,U158,7a4ad085,2024-05-03 16:57:00,product_page,click,P197
8254,U158,7a4ad085,2024-05-03 17:00:00,cart,scroll,P192
8255,U158,2e9c316d,2024-05-02 14:26:00,homepage,click,Unknown
8256,U158,2e9c316d,2024-05-02 14:29:00,product_page,page_view,P102
8257,U158,2e9c316d,2024-05-02 14:36:00,cart,scroll,P154
8258,U158,2e9c316d,2024-05-02 14:29:00,checkout,page_view,Unknown
8259,U158,3119cfc7,2024-05-03 17:27:00,homepage,click,Unknown
8260,U158,3119cfc7,2024-05-03 17:29:00,product_page,scroll,P161
8261,U158,3119cfc7,2024-05-03 17:31:00,cart,click,P117
8262,U158,f0f3a126,2024-05-02 11:20:00,homepage,scroll,Unknown
8263,U158,f0f3a126,2024-05-02 11:21:00,product_page,page_view,P156
8264,U158,243c109e,2024-05-03 11:32:00,homepage,page_view,Unknown
8265,U158,243c109e,2024-05-03 11:37:00,product_page,click,P110
8266,U158,243c109e,2024-05-03 11:34:00,cart,page_view,P165
8267,U158,243c109e,2024-05-03 11:41:00,checkout,scroll,Unknown
8268,U158,0465236d,2024-05-03 10:43:00,homepage,scroll,Unknown
8269,U158,0465236d,2024-05-03 10:44:00,product_page,page_view,P118
8270,U159,72df8186,2024-05-03 12:03:00,homepage,click,Unknown
8271,U159,72df8186,2024-05-03 12:06:00,product_page,click,P134
8272,U159,72df8186,2024-05-03 12:05:00,cart,scroll,P121
8273,U159,38cc38e2,2024-05-02 14:37:00,homepage,scroll,Unknown
8274,U159,38cc38e2,2024-05-02 14:42:00,product_page,scroll,P136
8275,U159,a72edeeb,2024-05-01 14:02:00,homepage,click,Unknown
8276,U159,a72edeeb,2024-05-01 14:03:00,product_page,page_view,P169
8277,U159,2d95a6d4,2024-05-01 16:15:00,homepage,click,Unknown
8278,U159,2d95a6d4,2024-05-01 16:19:00,product_page,click,P134
8279,U159,2d95a6d4,2024-05-01 16:21:00,cart,click,P171
8280,U159,2d95a6d4,2024-05-01 16:21:00,checkout,scroll,Unknown
8281,U159,2d95a6d4,2024-05-01 16:19:00,purchase,click,Unknown
8282,U159,c0c30b00,2024-05-02 10:57:00,homepage,page_view,Unknown
8283,U159,c0c30b00,2024-05-02 11:00:00,product_page,page_view,P123
8284,U159,19679dce,2024-05-01 09:12:00,homepage,click,Unknown
8285,U159,19679dce,2024-05-01 09:13:00,product_page,page_view,P136
8286,U159,19679dce,2024-05-01 09:22:00,cart,click,P195
8287,U159,19679dce,2024-05-01 09:21:00,checkout,scroll,Unknown
8288,U159,362a890a,2024-05-03 15:23:00,homepage,page_view,Unknown
8289,U159,362a890a,2024-05-03 15:24:00,product_page,page_view,P141
8290,U159,362a890a,2024-05-03 15:31:00,cart,scroll,P163
8291,U159,79c2a793,2024-05-01 18:04:00,homepage,click,Unknown
8292,U159,79c2a793,2024-05-01 18:08:00,product_page,scroll,P147
8293,U159,79c2a793,2024-05-01 18:06:00,cart,click,P100
8294,U159,79c2a793,2024-05-01 18:10:00,checkout,page_view,Unknown
8295,U159,79c2a793,2024-05-01 18:20:00,purchase,page_view,Unknown
8296,U159,8de2b884,2024-05-01 21:11:00,homepage,scroll,Unknown
8297,U159,8de2b884,2024-05-01 21:15:00,product_page,scroll,P198
8298,U159,8de2b884,2024-05-01 21:17:00,cart,click,P110
8299,U159,42dc698e,2024-05-02 12:57:00,homepage,page_view,Unknown
8300,U159,42dc698e,2024-05-02 12:59:00,product_page,click,P173
